indiv,year,lwage,educ,exper,exper2,union,pub,married,black,hispanic
3208,1983,2.09313488,12,6,36,1,0,1,0,0
3208,1984,2.272152901,12,7,49,1,0,1,0,0
3208,1985,2.152315378,12,8,64,0,0,1,0,0
3208,1986,2.235610008,12,9,81,0,0,1,0,0
3208,1987,2.299583912,12,10,100,0,0,1,0,0
3210,1980,1.646850467,10,2,4,1,0,0,0,0
3210,1981,1.819177389,10,3,9,1,0,0,0,0
3210,1982,1.627618909,10,4,16,1,0,0,0,0
3210,1983,2.153828859,10,5,25,1,0,0,0,0
3210,1984,2.733778238,10,6,36,1,0,0,0,0
3210,1985,2.333662987,10,7,49,1,0,0,0,0
3210,1986,1.622996092,10,8,64,0,0,0,0,0
3210,1987,1.760340095,10,9,81,0,0,0,0,0
3215,1980,1.641714334,12,4,16,0,0,0,0,0
3215,1981,1.573733449,12,5,25,1,0,0,0,0
3215,1982,0.9106222391,12,6,36,0,0,0,0,0
3215,1983,1.150045991,12,7,49,1,0,0,0,0
3215,1984,1.504465818,12,8,64,1,1,0,0,0
3215,1985,1.574532151,12,9,81,1,0,0,0,0
3215,1986,1.508764386,12,10,100,1,1,0,0,0
3215,1987,1.67875731,12,11,121,1,0,0,0,0
3219,1980,1.32016623,11,2,4,0,1,0,0,0
3219,1981,0.6998572946,11,3,9,1,1,0,0,0
3219,1982,1.285038233,11,4,16,0,1,0,0,0
3219,1983,1.660871625,11,5,25,0,0,0,0,0
3219,1984,1.565942287,11,6,36,1,0,0,0,0
3219,1985,1.708803415,11,7,49,1,0,0,0,0
3219,1986,1.752889752,11,8,64,0,0,0,0,0
3219,1987,1.690241337,11,9,81,0,0,0,0,0
3226,1980,1.206918359,13,3,9,0,0,0,0,0
3226,1981,1.443452716,13,4,16,0,0,0,0,0
3226,1982,0.6258807182,13,5,25,0,0,0,0,0
3226,1983,1.860261083,13,6,36,0,0,0,0,0
3226,1984,2.167533398,13,7,49,0,0,0,0,0
3226,1985,2.27364254,13,8,64,0,0,0,0,0
3226,1986,2.37099576,13,9,81,0,0,1,0,0
3226,1987,2.333887815,13,10,100,0,0,1,0,0
3235,1980,1.233230829,12,2,4,0,0,0,0,0
3235,1981,1.315198421,12,3,9,0,0,1,0,0
3235,1982,1.276201725,12,4,16,1,0,1,0,0
3235,1983,1.55200386,12,5,25,0,0,1,0,0
3235,1984,1.288131118,12,6,36,0,0,1,0,0
3235,1985,1.276819229,12,7,49,0,0,1,0,0
3235,1986,1.396717668,12,8,64,0,0,1,0,0
3235,1987,1.768033743,12,9,81,0,0,1,0,0
3239,1980,1.208285332,11,1,1,0,0,0,1,0
3239,1981,1.25526607,11,2,4,0,0,0,1,0
3239,1982,-0.2690495551,11,3,9,0,0,0,1,0
3239,1983,0.7217661738,11,4,16,0,0,0,1,0
3239,1984,0.370359987,11,5,25,0,0,0,1,0
3239,1985,1.015656233,11,6,36,0,0,0,1,0
3239,1986,1.057566285,11,7,49,0,0,0,1,0
3239,1987,1.683455944,11,8,64,1,0,0,1,0
3271,1980,1.638043165,7,6,36,1,0,0,0,0
3271,1981,1.106140614,7,7,49,1,0,0,0,0
3271,1982,1.593446493,7,8,64,0,0,0,0,0
3271,1983,1.587880254,7,9,81,0,0,0,0,0
3271,1984,2.001481056,7,10,100,0,0,0,0,0
3271,1985,1.728221416,7,11,121,0,0,0,0,0
3271,1986,1.684623361,7,12,144,0,0,0,0,0
3271,1987,1.930071831,7,13,169,0,0,0,0,0
3275,1980,1.391910076,12,1,1,0,0,0,0,0
3275,1981,1.820158958,12,2,4,0,0,0,0,0
3275,1982,0.6094726324,12,3,9,0,0,0,0,0
3275,1983,1.49206233,12,4,16,0,0,0,0,0
3275,1984,1.807325006,12,5,25,0,0,0,0,0
3275,1985,1.849918365,12,6,36,0,0,0,0,0
3275,1986,1.986986399,12,7,49,0,0,0,0,0
3275,1987,3.343164444,12,8,64,0,0,0,0,0
3282,1980,1.358387351,10,3,9,0,0,0,0,1
3282,1981,1.376632452,10,4,16,0,0,0,0,1
3282,1982,1.547402501,10,5,25,0,0,0,0,1
3282,1983,1.843193173,10,6,36,1,0,0,0,1
3282,1984,2.128833532,10,7,49,0,0,0,0,1
3282,1985,2.053643942,10,8,64,0,0,0,0,1
3282,1986,1.776621699,10,9,81,0,0,0,0,1
3282,1987,2.409315348,10,10,100,1,0,0,0,1
3289,1980,1.231923223,15,1,1,0,0,0,0,0
3289,1981,1.175223351,15,2,4,1,0,0,0,0
3289,1982,1.558331609,15,3,9,0,0,0,0,0
3289,1983,1.631099463,15,4,16,0,0,1,0,0
3289,1984,1.889625311,15,5,25,0,0,1,0,0
3289,1985,2.065249443,15,6,36,0,0,1,0,0
3289,1986,2.074398279,15,7,49,0,0,1,0,0
3289,1987,2.282292366,15,8,64,0,0,1,0,0
3290,1980,1.23807621,12,1,1,0,0,0,0,0
3290,1981,1.306488395,12,2,4,0,0,0,0,0
3290,1982,1.63289988,12,3,9,1,0,0,0,0
3290,1983,1.554205418,12,4,16,0,0,0,0,0
3290,1984,1.782629848,12,5,25,0,0,0,0,0
3290,1985,1.960333705,12,6,36,0,0,1,0,0
3290,1986,2.140911102,12,7,49,0,0,1,0,0
3290,1987,2.217753887,12,8,64,0,0,1,0,0
3307,1980,1.973895431,14,3,9,1,0,0,1,0
3307,1981,2.390995979,14,4,16,1,0,0,1,0
3307,1982,2.356251478,14,5,25,0,0,0,1,0
3307,1983,2.562249899,14,6,36,1,0,0,1,0
3307,1984,2.635774612,14,7,49,1,0,0,1,0
3307,1985,2.642529964,14,8,64,1,0,0,1,0
3307,1986,2.806766272,14,9,81,1,0,0,1,0
3307,1987,2.812797546,14,10,100,1,0,0,1,0
3333,1980,0.5202364326,12,1,1,0,0,0,0,0
3333,1981,0.05784953386,12,2,4,0,0,0,0,0
3333,1982,1.111224771,12,3,9,0,0,0,0,0
3333,1983,1.182082772,12,4,16,0,0,0,0,0
3333,1984,1.318163276,12,5,25,0,0,0,0,0
3333,1985,1.341448426,12,6,36,0,0,0,0,0
3333,1986,2.040712118,12,7,49,0,0,0,0,0
3333,1987,1.81537044,12,8,64,0,0,1,0,0
3353,1980,1.356191993,10,3,9,0,0,0,0,0
3353,1981,1.080912709,10,4,16,0,0,0,0,0
3353,1982,0.6162231565,10,5,25,0,0,0,0,0
3353,1983,0.9848825932,10,6,36,0,0,0,0,0
3353,1984,0.7715382576,10,7,49,0,0,0,0,0
3353,1985,1.209427714,10,8,64,0,0,0,0,0
3353,1986,2.044626236,10,9,81,0,0,0,0,0
3353,1987,1.649022222,10,10,100,0,0,0,0,0
3380,1980,1.45141077,12,2,4,0,0,0,0,0
3380,1981,1.421489835,12,3,9,0,0,0,0,0
3380,1982,1.565357924,12,4,16,0,0,0,0,0
3380,1983,1.999509573,12,5,25,0,0,1,0,0
3380,1984,1.722743154,12,6,36,0,0,1,0,0
3380,1985,1.820781827,12,7,49,0,0,1,0,0
3380,1986,2.042850018,12,8,64,0,0,1,0,0
3380,1987,1.93308115,12,9,81,0,0,1,0,0
3381,1980,1.227120996,10,2,4,0,0,0,0,0
3381,1981,1.529395223,10,3,9,0,0,0,0,0
3381,1982,1.735681176,10,4,16,0,0,0,0,0
3381,1983,1.74143815,10,5,25,0,0,0,0,0
3381,1984,1.949175,10,6,36,0,0,1,0,0
3381,1985,2.175533772,10,7,49,0,0,1,0,0
3381,1986,1.976417899,10,8,64,0,0,1,0,0
3381,1987,2.099970818,10,9,81,0,0,1,0,0
3389,1980,1.572112679,12,3,9,0,0,0,0,0
3389,1981,2.217819929,12,4,16,0,0,0,0,0
3389,1982,0.9842216969,12,5,25,0,0,0,0,0
3389,1983,1.302155495,12,6,36,0,0,0,0,0
3389,1984,1.845065355,12,7,49,0,0,1,0,0
3389,1985,1.910542965,12,8,64,0,0,1,0,0
3389,1986,2.321258307,12,9,81,0,0,1,0,0
3389,1987,2.464613914,12,10,100,0,0,1,0,0
3394,1980,1.93435812,15,2,4,0,0,0,1,0
3394,1981,2.040220737,15,3,9,0,0,0,1,0
3394,1982,1.978185415,15,4,16,0,0,0,1,0
3394,1983,2.020874262,15,5,25,0,0,0,1,0
3394,1984,2.168054104,15,6,36,0,0,1,1,0
3394,1985,2.094465733,15,7,49,0,0,1,1,0
3394,1986,1.57894218,15,8,64,0,0,1,1,0
3394,1987,1.168412685,15,9,81,0,0,1,1,0
3401,1980,1.180120111,11,2,4,0,0,0,0,0
3401,1981,0.952349782,11,3,9,0,0,0,0,0
3401,1982,1.387909055,11,4,16,0,0,0,0,0
3401,1983,1.468980551,11,5,25,0,0,1,0,0
3401,1984,1.929643154,11,6,36,0,0,1,0,0
3401,1985,2.044513941,11,7,49,0,0,1,0,0
3401,1986,1.883830905,11,8,64,0,0,1,0,0
3401,1987,2.112393379,11,9,81,0,0,1,0,0
3414,1980,1.337842822,16,1,1,0,0,0,0,0
3414,1981,2.208222389,16,2,4,0,0,0,0,0
3414,1982,1.997603536,16,3,9,0,0,0,0,0
3414,1983,2.055536509,16,4,16,0,0,0,0,0
3414,1984,1.873734355,16,5,25,0,0,0,0,0
3414,1985,2.010158777,16,6,36,0,0,1,0,0
3414,1986,2.032836914,16,7,49,0,0,1,0,0
3414,1987,2.195281029,16,8,64,0,0,1,0,0
3420,1980,2.122098446,13,2,4,0,0,0,0,0
3420,1981,0.6539264917,13,3,9,0,0,0,0,0
3420,1982,1.582382202,13,4,16,0,0,0,0,0
3420,1983,1.335449219,13,5,25,0,0,0,0,0
3420,1984,1.921194077,13,6,36,0,0,0,0,0
3420,1985,0.7652592063,13,7,49,0,0,0,0,0
3420,1986,1.539818525,13,8,64,0,0,0,0,0
3420,1987,2.035432339,13,9,81,0,0,0,0,0
3440,1980,0.2561188042,11,2,4,0,0,0,0,0
3440,1981,-1.259880424,11,3,9,0,0,0,0,0
3440,1982,1.547402501,11,4,16,1,0,1,0,0
3440,1983,1.591878653,11,5,25,1,0,1,0,0
3440,1984,1.657228589,11,6,36,1,0,1,0,0
3440,1985,1.583640218,11,7,49,1,0,1,0,0
3440,1986,1.596362472,11,8,64,0,0,0,0,0
3440,1987,1.524606705,11,9,81,1,1,1,0,0
3461,1980,1.190826297,11,2,4,0,0,0,0,0
3461,1981,1.572880268,11,3,9,0,0,0,0,0
3461,1982,2.167335033,11,4,16,0,1,0,0,0
3461,1983,1.859255552,11,5,25,0,1,0,0,0
3461,1984,2.036295176,11,6,36,0,0,0,0,0
3461,1985,2.139956236,11,7,49,0,1,0,0,0
3461,1986,2.194540977,11,8,64,0,1,0,0,0
3461,1987,2.076887608,11,9,81,0,1,0,0,0
3468,1980,1.601883173,14,1,1,0,0,0,0,0
3468,1981,1.376647115,14,2,4,0,0,0,0,0
3468,1982,1.348356485,14,3,9,0,0,0,0,0
3468,1983,1.216155529,14,4,16,0,0,0,0,0
3468,1984,1.253978252,14,5,25,0,0,0,0,0
3468,1985,1.505544186,14,6,36,0,0,0,0,0
3468,1986,1.527033329,14,7,49,0,0,0,0,0
3468,1987,1.69785583,14,8,64,0,0,0,0,0
3482,1980,2.130711794,13,3,9,0,0,0,0,0
3482,1981,2.002480507,13,4,16,0,0,0,0,0
3482,1982,2.160506964,13,5,25,0,0,0,0,0
3482,1983,1.980394244,13,6,36,0,0,0,0,0
3482,1984,2.15900445,13,7,49,0,0,0,0,0
3482,1985,2.242757559,13,8,64,0,0,0,0,0
3482,1986,2.321258307,13,9,81,0,0,0,0,0
3482,1987,2.551577091,13,10,100,0,0,1,0,0
3495,1980,1.679111242,12,5,25,1,0,0,0,0
3495,1981,1.534714341,12,6,36,1,0,0,0,0
3495,1982,1.660047054,12,7,49,1,0,0,0,0
3495,1983,1.700092316,12,8,64,1,0,0,0,0
3495,1984,1.486440301,12,9,81,1,0,0,0,0
3495,1985,1.682080269,12,10,100,1,0,0,0,0
3495,1986,1.478807449,12,11,121,0,0,1,0,0
3495,1987,1.547057033,12,12,144,1,0,1,0,0
3503,1980,2.165839434,12,4,16,1,0,0,0,0
3503,1981,2.089010954,12,5,25,1,0,0,0,0
3503,1982,2.126562357,12,6,36,1,0,0,0,0
3503,1983,2.130875111,12,7,49,1,0,0,0,0
3503,1984,2.128833532,12,8,64,1,0,0,0,0
3503,1985,2.094465733,12,9,81,1,0,0,0,0
3503,1986,2.074398279,12,10,100,1,0,1,0,0
3503,1987,2.035432339,12,11,121,0,0,1,0,0
3525,1980,0.931846261,14,1,1,1,0,0,0,0
3525,1981,1.958488941,14,2,4,0,0,0,0,0
3525,1982,1.739202857,14,3,9,0,0,0,0,0
3525,1983,1.877426267,14,4,16,0,0,0,0,0
3525,1984,2.529844284,14,5,25,0,0,0,0,0
3525,1985,3.449363232,14,6,36,0,0,0,0,0
3525,1986,2.862748861,14,7,49,0,0,0,0,0
3525,1987,3.016261578,14,8,64,0,0,0,0,0
3526,1980,1.710363865,12,4,16,0,0,0,0,0
3526,1981,1.609437943,12,5,25,0,0,1,0,0
3526,1982,1.592522979,12,6,36,0,0,1,0,0
3526,1983,1.591878653,12,7,49,0,0,1,0,0
3526,1984,1.692075253,12,8,64,1,0,1,0,0
3526,1985,1.871322274,12,9,81,1,0,1,0,0
3526,1986,1.851254702,12,10,100,1,0,1,0,0
3526,1987,1.952050686,12,11,121,1,0,1,0,0
3538,1980,2.063185215,12,5,25,1,0,1,1,0
3538,1981,2.040220737,12,6,36,1,0,1,1,0
3538,1982,2.201328993,12,7,49,1,0,1,1,0
3538,1983,2.066336632,12,8,64,1,0,1,1,0
3538,1984,1.978010654,12,9,81,1,0,1,1,0
3538,1985,1.92459476,12,10,100,1,0,1,1,0
3538,1986,2.149836063,12,11,121,1,0,0,1,0
3538,1987,1.921143174,12,12,144,0,0,0,1,0
3563,1980,1.671143174,11,3,9,1,0,0,0,0
3563,1981,1.609437943,11,4,16,1,0,0,0,0
3563,1982,1.821839333,11,5,25,0,0,0,0,0
3563,1983,1.843193173,11,6,36,0,0,0,0,0
3563,1984,1.931698799,11,7,49,1,0,1,0,0
3563,1985,1.943332791,11,8,64,1,0,1,0,0
3563,1986,1.901922822,11,9,81,0,0,1,0,0
3563,1987,2.001266718,11,10,100,1,0,1,0,0
3575,1980,1.964307785,12,4,16,0,0,0,0,0
3575,1981,2.064913511,12,5,25,0,0,1,0,0
3575,1982,2.026975632,12,6,36,0,0,1,0,0
3575,1983,2.088315487,12,7,49,0,0,1,0,0
3575,1984,2.088011503,12,8,64,0,0,1,0,0
3575,1985,2.207794428,12,9,81,0,0,1,0,0
3575,1986,2.187726974,12,10,100,0,0,1,0,0
3575,1987,2.148761034,12,11,121,0,0,1,0,0
3580,1980,1.443203449,12,2,4,0,0,0,0,0
3580,1981,1.417165995,12,3,9,0,0,0,0,0
3580,1982,1.652763009,12,4,16,0,0,0,0,0
3580,1983,1.693661332,12,5,25,0,0,0,0,0
3580,1984,1.682546377,12,6,36,0,0,0,0,0
3580,1985,1.678222895,12,7,49,0,0,0,0,0
3580,1986,1.481682539,12,8,64,0,0,0,0,0
3580,1987,1.437259555,12,9,81,0,0,1,0,0
3581,1980,1.126323462,14,2,4,0,0,0,0,0
3581,1981,0.2309867293,14,3,9,0,0,0,0,0
3581,1982,2.227126598,14,4,16,0,0,0,0,0
3581,1983,2.17169714,14,5,25,0,0,0,0,0
3581,1984,2.220440865,14,6,36,0,0,1,0,0
3581,1985,2.181477308,14,7,49,0,0,1,0,0
3581,1986,2.439041376,14,8,64,0,0,1,0,0
3581,1987,2.510423422,14,9,81,0,0,1,0,0
3589,1980,1.671143174,12,2,4,1,0,1,0,0
3589,1981,2.024953365,12,3,9,1,0,1,0,0
3589,1982,-0.4873031378,12,4,16,1,0,1,0,0
3589,1983,1.861542225,12,5,25,1,0,1,0,0
3589,1984,1.944910645,12,6,36,1,0,1,0,0
3589,1985,1.871322274,12,7,49,1,0,1,0,0
3589,1986,1.942237377,12,8,64,1,0,1,0,0
3589,1987,2.033430338,12,9,81,1,0,1,0,0
3591,1980,1.118880272,12,2,4,0,0,0,0,0
3591,1981,1.839239955,12,3,9,0,0,0,0,0
3591,1982,1.892763734,12,4,16,1,0,1,0,0
3591,1983,1.957348228,12,5,25,1,0,1,0,0
3591,1984,2.032701969,12,6,36,1,0,1,0,0
3591,1985,2.188393116,12,7,49,1,0,1,0,0
3591,1986,2.303775311,12,8,64,1,0,0,0,0
3591,1987,2.277211905,12,9,81,1,0,0,0,0
3598,1980,1.766997576,12,3,9,0,0,0,0,0
3598,1981,1.801297188,12,4,16,0,0,0,0,0
3598,1982,1.925882816,12,5,25,0,0,0,0,0
3598,1983,2.043863773,12,6,36,0,0,0,0,0
3598,1984,2.129902363,12,7,49,0,0,0,0,0
3598,1985,2.15900445,12,8,64,0,0,1,0,0
3598,1986,2.223893642,12,9,81,0,0,1,0,0
3598,1987,2.13074255,12,10,100,1,0,1,0,0
3602,1980,2.01024127,12,5,25,1,0,0,0,0
3602,1981,2.072185755,12,6,36,1,0,0,0,0
3602,1982,2.261603117,12,7,49,0,0,0,0,0
3602,1983,2.21091795,12,8,64,1,0,1,0,0
3602,1984,2.242162228,12,9,81,1,0,1,0,0
3602,1985,2.080082417,12,10,100,1,0,1,0,0
3602,1986,2.138936758,12,11,121,0,0,1,0,0
3602,1987,2.160595417,12,12,144,1,0,1,0,0
3607,1980,0.9072418213,10,7,49,0,0,0,0,0
3607,1981,0.07472354919,10,8,64,0,0,0,0,0
3607,1982,0.1715794653,10,9,81,0,0,0,0,0
3607,1983,0.9480025768,10,10,100,0,0,0,0,0
3607,1984,1.227070808,10,11,121,0,0,0,0,0
3607,1985,0.4354531467,10,12,144,0,0,0,0,0
3607,1986,0.6388120055,10,13,169,0,0,0,0,0
3607,1987,1.677556157,10,14,196,0,0,0,0,0
3621,1980,1.508497715,12,4,16,0,0,0,0,0
3621,1981,1.831605434,12,5,25,1,0,0,0,0
3621,1982,1.506580472,12,6,36,1,0,0,0,0
3621,1983,1.631655097,12,7,49,1,0,0,0,0
3621,1984,1.545016527,12,8,64,1,0,0,0,0
3621,1985,1.82002902,12,9,81,1,0,0,0,0
3621,1986,1.641958237,12,10,100,1,0,0,0,0
3621,1987,1.688990593,12,11,121,0,0,0,0,0
3628,1980,1.842216015,14,3,9,0,0,1,0,0
3628,1981,1.736189604,14,4,16,0,0,1,0,0
3628,1982,2.291991711,14,5,25,0,0,1,0,0
3628,1983,1.838028908,14,6,36,0,0,1,0,0
3628,1984,2.331942081,14,7,49,0,0,1,0,0
3628,1985,2.288879395,14,8,64,0,0,1,0,0
3628,1986,2.510144234,14,9,81,0,0,1,0,0
3628,1987,2.460952044,14,10,100,0,0,1,0,0
3653,1980,1.670645952,12,2,4,0,0,1,0,0
3653,1981,1.939277053,12,3,9,0,0,1,0,0
3653,1982,2.049585104,12,4,16,0,0,1,0,0
3653,1983,2.010247231,12,5,25,0,0,1,0,0
3653,1984,2.091792107,12,6,36,0,0,1,0,0
3653,1985,2.023338556,12,7,49,0,0,0,0,0
3653,1986,1.975597739,12,8,64,0,0,0,0,0
3653,1987,1.85311079,12,9,81,0,0,1,0,0
3706,1980,1.67441082,13,4,16,0,0,0,0,0
3706,1981,1.791759491,13,5,25,0,0,0,0,0
3706,1982,1.518797755,13,6,36,0,0,0,0,0
3706,1983,1.725410104,13,7,49,0,0,0,0,0
3706,1984,1.648644805,13,8,64,0,0,0,0,0
3706,1985,1.777669668,13,9,81,0,0,0,0,0
3706,1986,1.773293138,13,10,100,0,0,0,0,0
3706,1987,1.812288761,13,11,121,0,0,1,0,0
3707,1980,-1.103046894,13,2,4,0,0,0,0,0
3707,1981,1.863826275,13,3,9,0,0,1,0,0
3707,1982,1.744330287,13,4,16,0,0,1,0,0
3707,1983,2.112884283,13,5,25,0,0,1,0,0
3707,1984,2.081042767,13,6,36,0,0,1,0,0
3707,1985,2.401950598,13,7,49,0,0,1,0,0
3707,1986,2.493108511,13,8,64,0,0,1,0,0
3707,1987,2.728579521,13,9,81,0,0,1,0,0
3708,1980,1.680525064,12,1,1,0,0,0,0,0
3708,1981,1.703228951,12,2,4,0,0,0,0,0
3708,1982,1.66884923,12,3,9,1,0,0,0,0
3708,1983,2.018771887,12,4,16,1,0,0,0,0
3708,1984,2.023873806,12,5,25,1,0,0,0,0
3708,1985,2.122081041,12,6,36,1,0,0,0,0
3708,1986,2.014528036,12,7,49,1,0,0,0,0
3708,1987,2.148761034,12,8,64,1,1,0,0,0
3743,1980,1.256108522,11,1,1,0,0,0,0,0
3743,1981,1.716536045,11,2,4,0,0,0,0,0
3743,1982,1.721012115,11,3,9,0,0,0,0,0
3743,1983,1.764630795,11,4,16,0,0,0,0,0
3743,1984,2.147469521,11,5,25,0,0,1,0,0
3743,1985,2.089441776,11,6,36,0,0,1,0,0
3743,1986,2.14842844,11,7,49,0,0,1,0,0
3743,1987,2.160469055,11,8,64,0,0,1,0,0
3777,1980,1.948774815,12,2,4,1,0,1,0,0
3777,1981,2.040220737,12,3,9,1,0,1,0,0
3777,1982,2.066516876,12,4,16,1,0,1,0,0
3777,1983,2.21091795,12,5,25,1,0,1,0,0
3777,1984,2.08404541,12,6,36,1,0,1,0,0
3777,1985,2.094465733,12,7,49,1,0,1,0,0
3777,1986,1.980400205,12,8,64,1,0,1,0,0
3777,1987,1.99793148,12,9,81,1,0,1,0,0
3831,1980,1.173124075,11,3,9,0,0,0,0,0
3831,1981,1.318881631,11,4,16,0,0,0,0,0
3831,1982,1.48038125,11,5,25,0,0,0,0,0
3831,1983,1.613750815,11,6,36,0,0,0,0,0
3831,1984,1.406840444,11,7,49,0,0,0,0,0
3831,1985,1.391749263,11,8,64,0,0,1,0,0
3831,1986,1.29163897,11,9,81,0,0,1,0,0
3831,1987,1.332715631,11,10,100,0,0,1,0,0
3844,1980,1.440416217,11,3,9,0,0,0,0,0
3844,1981,1.413945913,11,4,16,0,0,0,0,0
3844,1982,1.547402501,11,5,25,0,0,0,0,0
3844,1983,1.76882875,11,6,36,0,0,0,0,0
3844,1984,1.766427875,11,7,49,0,0,0,0,0
3844,1985,1.871322274,11,8,64,0,0,0,0,0
3844,1986,1.710271597,11,9,81,0,0,0,0,0
3844,1987,1.61034739,11,10,100,0,0,0,0,0
3847,1980,2.249360323,12,3,9,1,0,0,0,0
3847,1981,2.359743595,12,4,16,1,0,0,0,0
3847,1982,2.279770374,12,5,25,1,0,1,0,0
3847,1983,2.320117235,12,6,36,1,0,1,0,0
3847,1984,2.304466009,12,7,49,1,0,1,0,0
3847,1985,2.401950598,12,8,64,1,0,1,0,0
3847,1986,2.439041376,12,9,81,1,0,1,0,0
3847,1987,2.45414257,12,10,100,1,0,1,0,0
3848,1980,1.998045921,12,2,4,0,0,0,0,0
3848,1981,1.893159628,12,3,9,0,0,0,0,0
3848,1982,1.852390289,12,4,16,0,0,0,0,0
3848,1983,1.620530486,12,5,25,0,0,0,0,0
3848,1984,1.996203899,12,6,36,0,0,0,0,0
3848,1985,1.583858728,12,7,49,0,0,0,0,0
3848,1986,1.849038243,12,8,64,0,0,1,0,0
3848,1987,2.059148788,12,9,81,0,0,1,0,0
3882,1980,0.5945394039,15,1,1,1,0,0,0,0
3882,1981,0.5461649895,15,2,4,0,0,0,0,0
3882,1982,0.9526954293,15,3,9,0,0,0,0,0
3882,1983,0.7713790536,15,4,16,0,0,0,0,0
3882,1984,2.028292179,15,5,25,0,0,0,0,0
3882,1985,1.965131164,15,6,36,0,0,0,0,0
3882,1986,1.905589104,15,7,49,0,0,0,0,0
3882,1987,1.655942678,15,8,64,0,0,0,0,0
3937,1980,1.447999597,11,3,9,0,1,0,1,0
3937,1981,1.32802546,11,4,16,1,1,0,1,0
3937,1982,1.523930192,11,5,25,1,0,0,1,0
3937,1983,1.594960332,11,6,36,0,0,0,1,0
3937,1984,2.44515419,11,7,49,1,0,0,1,0
3937,1985,1.736064672,11,8,64,0,1,1,1,0
3937,1986,1.6933074,11,9,81,1,1,1,1,0
3937,1987,1.982937813,11,10,100,1,0,1,1,0
4000,1980,1.611272931,7,9,81,0,0,0,0,0
4000,1981,1.7525388,7,10,100,0,0,0,0,0
4000,1982,1.671455145,7,11,121,0,0,0,0,0
4000,1983,1.437728047,7,12,144,0,0,1,0,0
4000,1984,1.905689955,7,13,169,0,0,1,0,0
4000,1985,1.424010038,7,14,196,0,0,1,0,0
4000,1986,1.803861022,7,15,225,0,0,1,0,0
4000,1987,1.524606705,7,16,256,0,0,1,0,0
4004,1980,2.007615328,12,4,16,0,0,0,0,0
4004,1981,2.179982662,12,5,25,0,0,0,0,0
4004,1982,1.978185415,12,6,36,0,0,0,0,0
4004,1983,1.948553681,12,7,49,0,0,0,0,0
4004,1984,2.088011503,12,8,64,0,0,0,0,0
4004,1985,2.094465733,12,9,81,0,0,0,0,0
4004,1986,1.991016626,12,10,100,0,0,0,0,0
4004,1987,2.035432339,12,11,121,0,0,1,0,0
4025,1980,0.8568673134,9,2,4,0,0,0,0,0
4025,1981,1.332504153,9,3,9,0,0,0,0,0
4025,1982,1.305210829,9,4,16,0,0,1,0,0
4025,1983,1.21458447,9,5,25,0,0,1,0,0
4025,1984,1.247924685,9,6,36,0,0,0,0,0
4025,1985,1.463113666,9,7,49,1,0,0,0,0
4025,1986,1.340429068,9,8,64,0,0,0,0,0
4025,1987,2.043881416,9,9,81,0,0,0,0,0
4032,1980,1.314949036,11,1,1,1,0,0,0,0
4032,1981,1.194172859,11,2,4,0,0,0,0,0
4032,1982,0.900927186,11,3,9,0,0,0,0,0
4032,1983,1.254532695,11,4,16,0,0,0,0,0
4032,1984,1.382889152,11,5,25,0,0,0,0,0
4032,1985,1.6126194,11,6,36,0,0,0,0,0
4032,1986,1.868713975,11,7,49,0,0,0,0,0
4032,1987,1.815251708,11,8,64,0,0,1,0,0
4046,1980,1.438430071,9,6,36,0,0,1,0,0
4046,1981,1.541708469,9,7,49,0,0,1,0,0
4046,1982,1.41974771,9,8,64,0,0,1,0,0
4046,1983,1.679983377,9,9,81,0,0,1,0,0
4046,1984,1.388999224,9,10,100,0,0,1,0,0
4046,1985,1.434674263,9,11,121,0,0,1,0,0
4046,1986,1.557069182,9,12,144,0,0,1,0,0
4046,1987,1.484659195,9,13,169,0,0,1,0,0
4088,1980,2.204250336,13,4,16,0,0,0,0,0
4088,1981,2.411656141,13,5,25,0,0,0,0,0
4088,1982,2.314657688,13,6,36,0,0,0,0,0
4088,1983,2.508169413,13,7,49,0,0,0,0,0
4088,1984,2.598837137,13,8,64,0,0,0,0,0
4088,1985,2.700373888,13,9,81,0,0,0,0,0
4088,1986,2.741446733,13,10,100,0,0,1,0,0
4088,1987,2.663440228,13,11,121,0,0,1,0,0
4091,1980,2.564134121,12,3,9,1,0,1,0,0
4091,1981,2.510224342,12,4,16,1,0,1,0,0
4091,1982,2.593371153,12,5,25,1,0,1,0,0
4091,1983,2.5637393,12,6,36,1,0,1,0,0
4091,1984,2.465305805,12,7,49,1,0,1,0,0
4091,1985,2.613259554,12,8,64,1,0,1,0,0
4091,1986,2.645498037,12,9,81,1,0,1,0,0
4091,1987,2.282292366,12,10,100,1,0,1,0,0
4122,1980,1.777172446,16,0,0,0,0,1,0,0
4122,1981,1.897119999,16,1,1,0,0,1,0,0
4122,1982,2.026975632,16,2,4,0,0,1,0,0
4122,1983,2.130875111,16,3,9,0,0,1,0,0
4122,1984,2.04545188,16,4,16,0,0,1,0,0
4122,1985,2.23596549,16,5,25,0,0,1,0,0
4122,1986,2.113619089,16,6,36,0,0,1,0,0
4122,1987,2.148761034,16,7,49,0,0,1,0,0
4127,1980,1.171367288,10,2,4,0,0,0,0,0
4127,1981,1.843052745,10,3,9,0,0,0,0,0
4127,1982,1.161168814,10,4,16,0,0,0,0,0
4127,1983,0.9177725911,10,5,25,0,0,0,0,0
